,time_period,time_identifier,version,geographic_level,methodology_level,country_code,country_name,characteristic_group,characteristic,characteristic_gender,table,school_type,school_admission_type,school_religious_denomination,subject,qualification_type,subject_entry,Total_achieving_A*-G/9-1,Total_achieving_A*-C/9-4,Total_achieving_A-B,Total_achieving_A-E,Total_achieving_level_1_pass,Total_achieving_level_2_pass
349,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Physics,GCSE and equivalent,76808,76255,69496,0,0,0,0
350,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Physics,GCSE and equivalent,77958,77357,71256,0,0,0,0
351,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Physics,GCSE and equivalent,154766,153612,140752,0,0,0,0
352,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Religious Studies,GCSE,115514,114351,91230,0,0,0,0
353,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Religious Studies,GCSE,98336,95333,62309,0,0,0,0
354,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Religious Studies,GCSE,213850,209684,153539,0,0,0,0
355,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Religious Studies,GCSE and equivalent,115514,114351,91230,0,0,0,0
356,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Religious Studies,GCSE and equivalent,98336,95333,62309,0,0,0,0
357,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Religious Studies,GCSE and equivalent,213850,209684,153539,0,0,0,0
358,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Social Studies,GCSE,23988,23658,16411,0,0,0,0
359,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Social Studies,GCSE,10246,9838,5462,0,0,0,0
360,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Social Studies,GCSE,34234,33496,21873,0,0,0,0
361,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Social Studies,GCSE and equivalent,23988,23658,16411,0,0,0,0
362,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Social Studies,GCSE and equivalent,10246,9838,5462,0,0,0,0
363,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Social Studies,GCSE and equivalent,34234,33496,21873,0,0,0,0
364,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Spanish,GCSE,50030,49408,37530,0,0,0,0
365,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Spanish,GCSE,37895,37151,23862,0,0,0,0
366,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Spanish,GCSE,87925,86559,61392,0,0,0,0
367,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Spanish,GCSE and equivalent,50030,49408,37530,0,0,0,0
368,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Spanish,GCSE and equivalent,37895,37151,23862,0,0,0,0
369,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Spanish,GCSE and equivalent,87925,86559,61392,0,0,0,0
370,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Statistics,GCSE,10057,9902,7393,0,0,0,0
371,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Statistics,GCSE,12673,12397,8729,0,0,0,0
372,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Statistics,GCSE,22730,22299,16122,0,0,0,0
373,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Statistics,GCSE and equivalent,10057,9902,7393,0,0,0,0
374,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Statistics,GCSE and equivalent,12673,12397,8729,0,0,0,0
375,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Statistics,GCSE and equivalent,22730,22299,16122,0,0,0,0
376,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Vocational Studies,GCSE,3611,3553,2567,0,0,0,0
377,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Vocational Studies,GCSE,4515,4397,2481,0,0,0,0
378,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Vocational Studies,GCSE,8126,7950,5048,0,0,0,0
379,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,F,S1a,Total,Total,Total,Vocational Studies,GCSE and equivalent,3611,3553,2567,0,0,0,0
380,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,M,S1a,Total,Total,Total,Vocational Studies,GCSE and equivalent,4515,4397,2481,0,0,0,0
381,201718,Academic year,Amended,National,null,E92000001,England,NA,NA,All,S1a,Total,Total,Total,Vocational Studies,GCSE and equivalent,8126,7950,5048,0,0,0,0
